id,title,artist,spotify_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,date,decade,weeks_at_1,consecutive
DISCOTHEQUE__U2,DISCOTHEQUE,U2,5N3me7GBB24a3vY5SwebrC,0.579,0.812,4,-9.673,0.0367,0.00088,0.102,0.103,0.636,120.361,320667,4,15/02/97,1990,1,TRUE
DON'T_SPEAK__NO_DOUBT,DON'T SPEAK,NO DOUBT,5PsUB0ISfQxRLhF5DmI5Ks,0.522,0.707,5,-7.113,0.0354,0.24,0.0000204,0.156,0.576,76.05,263000,4,22/02/97,1990,3,TRUE
MAMA/WHO_DO_YOU_THINK_YOU_ARE__SPICE_GIRLS,MAMA/WHO DO YOU THINK YOU ARE,SPICE GIRLS,54bjQiKqjLmuvTeiBTxDNV,0.596,0.703,8,-9.637,0.0359,0.413,0.000976,0.0749,0.758,95.941,222667,4,15/03/97,1990,3,TRUE
BLOCK_ROCKIN'_BEATS__CHEMICAL_BROTHERS,BLOCK ROCKIN' BEATS,CHEMICAL BROTHERS,2wPFy7SAFnt9Nj2TipWcqb,0.606,0.977,1,-3.642,0.06,0.0206,0.5,0.179,0.811,109.41,294027,4,05/04/97,1990,1,TRUE
I_BELIEVE_I_CAN_FLY__R_KELLY,I BELIEVE I CAN FLY,R KELLY,2RzJwBCXsS1VnjDm2jKKAa,0.55,0.444,7,-7.588,0.0292,0.241,0,0.187,0.0443,120.179,320667,4,12/04/97,1990,3,TRUE
BLOOD_ON_THE_DANCE_FLOOR__MICHAEL_JACKSON,BLOOD ON THE DANCE FLOOR,MICHAEL JACKSON,11lw4bWbmxWIETHitBU0Gc,0.807,0.741,1,-4.472,0.083,0.0135,0.0316,0.06,0.555,108.989,253000,4,03/05/97,1990,1,TRUE
LOVE_WON'T_WAIT__GARY_BARLOW,LOVE WON'T WAIT,GARY BARLOW,687bTqKCkNj0jaziOlt73Z,0.768,0.654,4,-9.288,0.0356,0.102,0.0000192,0.274,0.71,119.993,255760,4,10/05/97,1990,1,TRUE
YOU'RE_NOT_ALONE__OLIVE,YOU'RE NOT ALONE,OLIVE,7bAhiilIUpLY3Iu7JCCVpi,0.484,0.271,9,-13.409,0.0478,0.795,0.0035,0.125,0.35,123.664,154307,4,17/05/97,1990,2,TRUE
I_WANNA_BE_THE_ONE__ETERNAL_FEATURING_BEBE_WINANS,I WANNA BE THE ONE,ETERNAL BEBE WINANS,0XvOoNb9zZOwFIOM0mwbiq,0.627,0.768,6,-7.775,0.0625,0.468,0,0.126,0.805,100.071,216693,4,31/05/97,1990,1,TRUE
I'LL_BE_MISSING_YOU__PUFF_DADDY_&_FAITH_EVANS_FEATURING_112,I'LL BE MISSING YOU,PUFF DADDY & FAITH EVANS FEATURING 112,0jKMnHAycHc9qO6R6UyhMc,0.942,0.362,7,-10.158,0.0822,0.00823,0.861,0.0731,0.961,109.998,308773,4,28/06/97,1990,6,FALSE
MMMBOP__HANSON,MMMBOP,HANSON,4PgPnzbAgjCQ2eA6YAWcUw,0.692,0.912,9,-7.733,0.0513,0.00456,0.00273,0.0616,0.641,104.862,238533,4,06/07/97,1990,3,TRUE
D'YOU_KNOW_WHAT_I_MEAN?__OASIS,D'YOU KNOW WHAT I MEAN?,OASIS,2EBd9optBNJfQit0anTF8y,0.313,0.874,4,-3.231,0.0425,0.0000722,0.0000552,0.1,0.249,80.066,462493,4,19/07/97,1990,1,TRUE
MEN_IN_BLACK__WILL_SMITH,MEN IN BLACK,WILL SMITH,2FK7fxjzQEXD7Z32HSF0Hl,0.801,0.581,5,-8.491,0.0681,0.0961,0.000296,0.0971,0.668,107.545,227267,4,16/08/97,1990,4,TRUE
THE_DRUGS_DON'T_WORK__VERVE,THE DRUGS DON'T WORK,VERVE,2KArbNRAnfGcnZ1gSYhVy5,0.44,0.498,0,-9.788,0.0264,0.229,0,0.173,0.158,77.368,305067,4,13/09/97,1990,1,TRUE
SOMETHING_ABOUT_THE_WAY_YOU_LOOK_TONIGHT/CANDLE_IN_THE_WIND_97__ELTON_JOHN,SOMETHING ABOUT THE WAY YOU LOOK TONIGHT,ELTON JOHN,3hswKEW1guWZKsKZN8cFT4,0.475,0.632,6,-7.589,0.0263,0.0516,0.0000547,0.0801,0.503,143.31,239147,4,20/09/97,1990,5,TRUE
SPICE_UP_YOUR_LIFE__SPICE_GIRLS,SPICE UP YOUR LIFE,SPICE GIRLS,5qGwqO0lkbBXw4xNfzT7SF,0.556,0.993,1,-5.067,0.0464,0.0105,0.0341,0.403,0.687,124.016,173667,4,25/10/97,1990,1,TRUE
BARBIE_GIRL__AQUA,BARBIE GIRL,AQUA,7atIHMnLUJ5ikdnosz1GwU,0.81,0.956,1,-5.753,0.0367,0.0167,0.281,0.35,0.962,129.996,197907,4,01/11/97,1990,4,TRUE
PERFECT_DAY__VARIOUS_ARTISTS,PERFECT DAY,VARIOUS ARTISTS,53KGOeBrJ2GdHxUEFzVu3a,0.674,0.0399,10,-21.83,0.0959,0.967,0.893,0.0901,0.432,58.027,223448,4,29/11/97,1990,3,FALSE
TELETUBBIES_SAY_EH-OH!__TELETUBBIES,TELETUBBIES SAY EH-OH!,TELETUBBIES,66e2TRYYXe72Kj7iCBVkFC,0.735,0.587,7,-7.548,0.0363,0.343,0.000268,0.346,0.665,125.075,210200,4,13/12/97,1990,2,TRUE
TOO_MUCH__SPICE_GIRLS,TOO MUCH,SPICE GIRLS,1RQnYh2xw2BPpnzQFbO5r5,0.333,0.631,2,-4.992,0.0461,0.484,0,0.332,0.331,80.14,271933,4,27/12/97,1990,2,TRUE
NEVER_EVER__ALL_SAINTS,NEVER EVER,ALL SAINTS,4JmS637roUkZqCjUjn030K,0.727,0.473,1,-5.914,0.0298,0.749,0,0.0864,0.326,134.28,233640,4,17/01/98,1990,1,TRUE
ALL_AROUND_THE_WORLD__OASIS,ALL AROUND THE WORLD,OASIS,2f07JplhHDD6HULBaTzmXI,0.367,0.837,7,-3.432,0.041,0.00545,0.00118,0.392,0.39,82.071,560040,4,24/01/98,1990,1,TRUE
YOU_MAKE_ME_WANNA...__USHER,YOU MAKE ME WANNA...,USHER,47TqCCnEliDp8NRDyIQoQq,0.761,0.639,5,-7.577,0.0539,0.0359,0,0.0945,0.933,164.088,219120,4,31/01/98,1990,1,TRUE
DOCTOR_JONES__AQUA,DOCTOR JONES,AQUA,2biWKOdQ3jXHJPTzk0ZMZD,0.702,0.922,0,-6.479,0.0568,0.158,0.000113,0.047,0.46,139.959,203200,4,07/02/98,1990,2,TRUE
MY_HEART_WILL_GO_ON__CELINE_DION,MY HEART WILL GO ON,CELINE DION,3oEHQmhvFLiE7ZYES0ulzv,0.428,0.276,4,-11.729,0.0312,0.732,0.00000533,0.117,0.0382,99.195,280000,1,21/02/98,1990,2,FALSE
BRIMFUL_OF_ASHA__CORNERSHOP,BRIMFUL OF ASHA,CORNERSHOP,29capylmokCeuNAWqGitij,0.686,0.936,11,-3.923,0.0571,0.22,0,0.0964,0.938,125.665,243667,4,28/02/98,1990,1,TRUE
FROZEN__MADONNA,FROZEN,MADONNA,0YT8MKXuaRdhOnDG9Jm1Dv,0.591,0.736,1,-7.722,0.0336,0.511,0.00304,0.179,0.274,108.011,378840,4,07/03/98,1990,1,TRUE
IT'S_LIKE_THAT__RUN_DMC_VERSUS_JASON_NEVINS,IT'S LIKE THAT,RUN DMC JASON NEVINS,6PYRmDxsODnCIOu7nngi9E,0.852,0.966,1,-6.179,0.0385,0.00615,0.314,0.111,0.715,129.002,248573,4,21/03/98,1990,6,TRUE
ALL_THAT_I_NEED__BOYZONE,ALL THAT I NEED,BOYZONE,5lC1tKONEzfqDf3St3YduP,0.668,0.779,0,-5.447,0.0349,0.494,0,0.165,0.731,92.812,221053,4,02/05/98,1990,1,TRUE
UNDER_THE_BRIDGE/LADY_MARMALADE__ALL_SAINTS,UNDER THE BRIDGE/LADY MARMALADE,ALL SAINTS,3yOQvBsTfmdmU9BcgQRn8y,0.849,0.949,7,-4.263,0.0348,0.177,0.045,0.0609,0.95,116.225,227173,4,09/05/98,1990,2,FALSE
TURN_BACK_TIME__AQUA,TURN BACK TIME,AQUA,7nnEIiUzTgXbXzqSN4Ann8,0.682,0.738,8,-9.849,0.0274,0.149,0.00000165,0.0692,0.541,103.989,249200,4,16/05/98,1990,1,TRUE
FEEL_IT__TAMPERER_FEATURING_MAYA,FEEL IT,TAMPERER FEATURING MAYA,5bfL2XArMf0JdtFd7vjdv8,0.702,0.949,7,-8.954,0.0314,0.0000938,0.049,0.116,0.788,129.017,210547,4,30/05/98,1990,1,TRUE
C'EST_LA_VIE__B*WITCHED,C'EST LA VIE,B*WITCHED,0SHmApKzT0EWhbFKBjsOex,0.701,0.937,7,-4.845,0.0299,0.101,0.0000961,0.0674,0.92,108.993,172067,4,06/06/98,1990,2,TRUE
THREE_LIONS_'98__BADDIEL_&_SKINNER_&_LIGHTNING_SEEDS,THREE LIONS '98,BADDIEL & SKINNER & LIGHTNING SEEDS,2I2VmhT5SKXbdJpQb0qA89,0.467,0.872,3,-5.063,0.0539,0.343,0.000016,0.384,0.372,125.922,240280,4,20/06/98,1990,3,TRUE
BECAUSE_WE_WANT_TO__BILLIE,BECAUSE WE WANT TO,BILLIE,62Syv16kWjVi7Mv2jLOuC1,0.834,0.962,1,-4.082,0.0622,0.0918,0.0000241,0.174,0.794,107.014,229933,4,11/07/98,1990,1,TRUE
FREAK_ME__ANOTHER_LEVEL,FREAK ME,ANOTHER LEVEL,06oS63X7MWr6uhrmFQryZT,0.768,0.631,2,-8.029,0.0445,0.0193,0,0.543,0.859,136.707,295600,4,18/07/98,1990,1,TRUE
DEEPER_UNDERGROUND__JAMIROQUAI,DEEPER UNDERGROUND,JAMIROQUAI,19x5x7F8SYMfWNiJOmqMUu,0.492,0.705,1,-7.316,0.0358,0.00883,0.00823,0.0793,0.599,103.889,284493,4,25/07/98,1990,1,TRUE
VIVA_FOREVER__SPICE_GIRLS,VIVA FOREVER,SPICE GIRLS,6BPDPcnbDMDf58srVzbfX9,0.473,0.698,6,-8.133,0.0349,0.0648,0.231,0.136,0.214,168.817,310667,4,01/08/98,1990,2,TRUE
NO_MATTER_WHAT__BOYZONE,NO MATTER WHAT,BOYZONE,5x0rQU3Bd0ZlH2OiIvZQFz,0.704,0.417,7,-9.41,0.0243,0.187,0.00000213,0.137,0.531,92.726,274267,4,15/08/98,1990,3,TRUE
IF_YOU_TOLERATE_THIS_YOUR_CHILDREN_WILL_BE_NEXT__MANIC_STREET_PREACHERS,IF YOU TOLERATE THIS YOUR CHILDREN WILL BE NEXT,MANIC STREET PREACHERS,2VmyLy2HQlkevZYboXHM5O,0.222,0.81,0,-6.189,0.0399,0.000188,0.0181,0.084,0.263,96.302,290960,4,05/09/98,1990,1,TRUE
BOOTIE_CALL__ALL_SAINTS,BOOTIE CALL,ALL SAINTS,5SA1cf0jApqoEabNqfwjdf,0.604,0.536,5,-10.321,0.0711,0.599,0.00149,0.158,0.701,187.522,215640,4,12/09/98,1990,1,TRUE
MILLENNIUM__ROBBIE_WILLIAMS,MILLENNIUM,ROBBIE WILLIAMS,1nrackcWUBo87xecPgry2G,0.545,0.902,6,-5.302,0.0471,0.0556,0,0.196,0.784,91.251,247573,4,19/09/98,1990,1,TRUE
I_WANT_YOU_BACK__MELANIE_B_FEATURING_MISSY_'MISDEMEANOR'_ELLIOTT,I WANT YOU BACK,MELANIE B MISSY 'MISDEMEANOR' ELLIOTT,7eU7mrPH3wG8pgAyFlQS3g,0.822,0.803,2,-4.048,0.227,0.0189,0.0000164,0.0867,0.427,92.002,206293,4,26/09/98,1990,1,TRUE
ROLLERCOASTER__B*WITCHED,ROLLERCOASTER,B*WITCHED,4JaUZ4rZaEtisZUiVx1qFJ,0.667,0.726,2,-5.087,0.0277,0.0986,0,0.237,0.753,106.969,203640,4,03/10/98,1990,2,TRUE
GIRLFRIEND__BILLIE,GIRLFRIEND,BILLIE,643RBTmy9TbPShSn29TyfW,0.542,0.893,0,-4.91,0.299,0.246,0,0.0416,0.766,199.665,232933,4,17/10/98,1990,1,TRUE
GYM_AND_TONIC__SPACEDUST,GYM AND TONIC,SPACEDUST,4puroGBOh9MnqfG8zwWOu0,0.679,0.975,8,-5.885,0.043,0.00000547,0.843,0.0313,0.27,131.485,200000,4,24/10/98,1990,1,TRUE
BELIEVE__CHER,BELIEVE,CHER,2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,0.0548,0.0082,0,0.0509,0.451,132.975,239027,4,31/10/98,1990,7,TRUE
TO_YOU_I_BELONG__B*WITCHED,TO YOU I BELONG,B*WITCHED,53iQXf3Wq2UmaLPI2DQf8M,0.354,0.68,8,-4.937,0.0313,0.0896,0.00000781,0.321,0.185,151.899,184667,4,19/12/98,1990,1,TRUE
GOODBYE__SPICE_GIRLS,GOODBYE,SPICE GIRLS,6ZNw9Cnc85OeHZrjMAZJfY,0.552,0.694,4,-4.489,0.026,0.0846,0,0.117,0.363,136.019,275427,4,26/12/98,1990,1,TRUE
CHOCOLATE_SALTY_BALLS_(PS_I_LOVE_YOU)__CHEF,CHOCOLATE SALTY BALLS (PS I LOVE YOU),CHEF,5IPiXnZJZ0wZDiDYUmu2a1,0.686,0.133,1,-29.022,0.0562,0.0572,0.814,0.168,0.105,121.92,110079,4,02/01/99,1990,1,TRUE
HEARTBEAT/TRAGEDY__STEPS,HEARTBEAT/TRAGEDY,STEPS,2NiQL6IPOIPYx09TPYv9pT,0.57,0.643,7,-8.728,0.0307,0.203,0,0.085,0.269,102.017,266827,4,09/01/99,1990,1,TRUE
PRAISE_YOU__FATBOY_SLIM,PRAISE YOU,FATBOY SLIM,2tn9zXqIZJbgL1swqwOktz,0.621,0.885,1,-6.715,0.0467,0.0405,0.363,0.282,0.553,109.719,227973,4,16/01/99,1990,1,TRUE
A_LITTLE_BIT_MORE__911,A LITTLE BIT MORE,911,67XL7CV4ndupUswalBCYUo,0.707,0.741,7,-7.612,0.0277,0.0417,0,0.228,0.533,96.184,228240,4,23/01/99,1990,1,TRUE
PRETTY_FLY_(FOR_A_WHITE_GUY)__OFFSPRING,PRETTY FLY (FOR A WHITE GUY),OFFSPRING,51T1wGHtx6hXW89UCzw1Rc,0.722,0.895,11,-3.684,0.118,0.101,0.00000127,0.0695,0.962,143.383,188667,4,30/01/99,1990,1,TRUE
YOU_DON'T_KNOW_ME__ARMAND_VAN_HELDEN_FEATURING_DUANE_HAEDEN,YOU DON'T KNOW ME,ARMAND VAN HELDEN DUANE HARDEN,7mpcmYoOCeI5gh5azJSnWY,0.716,0.803,0,-4.327,0.0769,0.0191,0.00041,0.384,0.935,129.954,197093,4,06/02/99,1990,1,TRUE
MARIA__BLONDIE,MARIA,BLONDIE,6nZOutMBlGD8rGMb8POIYr,0.544,0.879,9,-3.987,0.0674,0.0241,0.00368,0.0778,0.783,159.663,291200,4,13/02/99,1990,1,TRUE
FLY_AWAY__LENNY_KRAVITZ,FLY AWAY,LENNY KRAVITZ,1OxcIUqVmVYxT6427tbhDW,0.586,0.872,7,-5.066,0.0483,0.018,0,0.622,0.735,159.925,221373,4,20/02/99,1990,1,TRUE
BABY_ONE_MORE_TIME__BRITNEY_SPEARS,BABY ONE MORE TIME,BRITNEY SPEARS,3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,0,-5.745,0.0307,0.202,0.000131,0.443,0.901,92.96,211067,4,27/02/99,1990,2,TRUE
WHEN_THE_GOING_GETS_TOUGH__BOYZONE,WHEN THE GOING GETS TOUGH,BOYZONE,4M57dtSLWDNh2FgazG2Qzf,0.741,0.809,6,-5.467,0.0334,0.104,0.00000215,0.343,0.822,128.019,217573,4,13/03/99,1990,2,TRUE
BLAME_IT_ON_THE_WEATHERMAN__B*WITCHED,BLAME IT ON THE WEATHERMAN,B*WITCHED,27zLOXqm4XY2Wezf2sAD0m,0.503,0.754,7,-6.502,0.0368,0.214,0,0.842,0.315,89.937,213333,4,27/03/99,1990,1,TRUE
FLAT_BEAT__MR_OIZO,FLAT BEAT,MR OIZO,3JPcICirkAw4TLp9UzEcfl,0.924,0.42,0,-11.67,0.578,0.000243,0.214,0.403,0.454,128.977,325173,4,03/04/99,1990,2,TRUE
PERFECT_MOMENT__MARTINE_MCCUTCHEON,PERFECT MOMENT,MARTINE MCCUTCHEON,0I72O8mHa0a1FtuIZ4EL45,0.498,0.435,1,-8.032,0.0301,0.733,0.00000527,0.135,0.128,142.029,232733,4,17/04/99,1990,2,TRUE
SWEAR_IT_AGAIN__WESTLIFE,SWEAR IT AGAIN,WESTLIFE,4suhxpsuFo9CdUVyOYB6Kl,0.57,0.586,9,-5.986,0.0297,0.333,0,0.12,0.319,130.097,247627,4,01/05/99,1990,2,TRUE
I_WANT_IT_THAT_WAY__BACKSTREET_BOYS,I WANT IT THAT WAY,BACKSTREET BOYS,6e40mgJiCid5HRAGrbpGA6,0.689,0.702,6,-5.642,0.0261,0.216,0,0.159,0.472,99.031,213600,4,15/05/99,1990,1,TRUE
YOU_NEEDED_ME__BOYZONE,YOU NEEDED ME,BOYZONE,6Dj7sF21jFINeYsIRv4T5U,0.574,0.56,5,-5.846,0.0281,0.466,0,0.18,0.277,131.936,208440,4,22/05/99,1990,1,TRUE
SWEET_LIKE_CHOCOLATE__SHANKS_&_BIGFOOT,SWEET LIKE CHOCOLATE,SHANKS & BIGFOOT,4qnoiz7Er4jQfrCT6bVrxk,0.779,0.731,6,-12.1,0.076,0.00305,0.874,0.102,0.809,136.006,400733,4,29/05/99,1990,2,TRUE
EVERYBODY'S_FREE_(TO_WEAR_SUNSCREEN)__BAZ_LUHRMANN,EVERYBODY'S FREE (TO WEAR SUNSCREEN),BAZ LUHRMANN,1lPbYcaK0TGCjYLWkreJtl,0.827,0.609,6,-10.281,0.291,0.307,0.0000287,0.19,0.871,91.976,300373,4,12/06/99,1990,1,TRUE
BRING_IT_ALL_BACK__S_CLUB_7,BRING IT ALL BACK,S CLUB 7,1fn6EFBBNiDVhL3DxDDJTD,0.675,0.895,4,-4.904,0.0484,0.319,0,0.369,0.826,108.093,213600,4,19/06/99,1990,1,TRUE
BOOM_BOOM_BOOM_BOOM!!__VENGABOYS,BOOM BOOM BOOM BOOM!!,VENGABOYS,65OXGbKBQ8gUyJvUd0jNpf,0.8,0.894,6,-7.346,0.04,0.0108,0.437,0.0285,0.968,138.48,201840,4,26/06/99,1990,1,TRUE
9PM_(TILL_I_COME)__ATB,9PM (TILL I COME),ATB,1CgbwsrNDlFrRuk2ebQ7zr,0.672,0.941,9,-6.427,0.0494,0.0276,0.926,0.149,0.759,130.218,193880,4,03/07/99,1990,2,TRUE
LIVIN'_LA_VIDA_LOCA__RICKY_MARTIN,LIVIN' LA VIDA LOCA,RICKY MARTIN,0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1,-3.756,0.0476,0.00411,0,0.0555,0.939,178.043,243160,4,17/07/99,1990,3,TRUE
WHEN_YOU_SAY_NOTHING_AT_ALL__RONAN_KEATING,WHEN YOU SAY NOTHING AT ALL,RONAN KEATING,5V7uXpEdnRmFsxOiQHD78i,0.408,0.56,7,-8.114,0.0254,0.122,0,0.0893,0.36,173.888,257173,4,07/08/99,1990,2,TRUE
IF_I_LET_YOU_GO__WESTLIFE,IF I LET YOU GO,WESTLIFE,5giCRvTkp5GV5UIAORAOof,0.571,0.697,0,-4.255,0.0294,0.00574,0,0.0775,0.643,181.987,221533,4,21/08/99,1990,1,TRUE
MI_CHICO_LATINO__GERI_HALLIWELL,MI CHICO LATINO,GERI HALLIWELL,3Qu88IYwuDpUQNi6UwJsDz,0.646,0.944,0,-5.11,0.105,0.621,0.00000146,0.359,0.714,101.997,194733,4,28/08/99,1990,1,TRUE
MAMBO_NO_5_(A_LITTLE_BIT_OF’¢_äŒÎ_)__LOU_BEGA,MAMBO NO 5 (A LITTLE BIT OF...),LOU BEGA,5lA6mFOvaiienokVbTZEQx,0.607,0.802,5,-6.849,0.403,0.107,0,0.305,0.897,174.201,219600,4,04/09/99,1990,2,TRUE
WE'RE_GOING_TO_IBIZA!__VENGABOYS,WE'RE GOING TO IBIZA!,VENGABOYS,0b8PKDeFc2T5u9cRbLLv2r,0.802,0.671,1,-9.969,0.0424,0.0233,0.0108,0.0943,0.915,103.993,216360,4,18/09/99,1990,1,TRUE
BLUE_(DA_BA_DEE)__EIFFEL_65,BLUE (DA BA DEE),EIFFEL 65,3UCDrOA37BBdcExyIpN3Xj,0.783,0.976,7,-4.38,0.0431,0.156,0.000311,0.364,0.815,127.991,284427,4,25/09/99,1990,3,TRUE
GENIE_IN_A_BOTTLE__CHRISTINA_AGUILERA,GENIE IN A BOTTLE,CHRISTINA AGUILERA,6onLnWywmbSnXDFPVY1mM6,0.633,0.792,1,-6.968,0.149,0.185,0.000185,0.152,0.917,175.795,217133,4,16/10/99,1990,2,TRUE
FLYING_WITHOUT_WINGS__WESTLIFE,FLYING WITHOUT WINGS,WESTLIFE,30ngg6jCMqOBcvj5fLgfBe,0.443,0.493,8,-7.956,0.0318,0.323,0,0.21,0.288,72.742,215307,4,30/10/99,1990,1,TRUE
KEEP_ON_MOVIN'__FIVE,KEEP ON MOVIN',FIVE,0mrU1w2UMIZnR2I6oguwGz,0.742,0.855,7,-7.794,0.0332,0.0345,0,0.0689,0.963,135.014,197400,4,06/11/99,1990,1,TRUE
LIFT_ME_UP__GERI_HALLIWELL,LIFT ME UP,GERI HALLIWELL,1hM7qXR6BEQPbitmLXIwKR,0.609,0.833,4,-5.027,0.0263,0.565,0.000299,0.0961,0.606,107.025,232107,4,13/11/99,1990,1,TRUE
SHE'S_THE_ONE/IT'S_ONLY_US__ROBBIE_WILLIAMS,SHE'S THE ONE/IT'S ONLY US,ROBBIE WILLIAMS,5ElDAftj7s1ZKlik7qUg3l,0.249,0.596,10,-8.481,0.0314,0.662,0.00000925,0.246,0.377,162.681,260893,4,20/11/99,1990,1,TRUE
KING_OF_MY_CASTLE__WAMDUE_PROJECT,KING OF MY CASTLE,WAMDUE PROJECT,7vPM3drObCRLobjsTfEZ3f,0.872,0.787,6,-7.59,0.059,0.08,0.374,0.0959,0.853,127.243,206173,4,27/11/99,1990,1,TRUE
MILLENNIUM_PRAYER__CLIFF_RICHARD,MILLENNIUM PRAYER,CLIFF RICHARD,6SHuJfgeN2LXugmRJrXNcC,0.243,0.596,2,-6.711,0.0398,0.44,0,0.101,0.0399,185.328,281080,4,04/12/99,1990,3,TRUE
I_HAVE_A_DREAM/SEASONS_IN_THE_SUN__WESTLIFE,I HAVE A DREAM,WESTLIFE,27MwRZAo8jDXfdHFx8E6cX,0.527,0.834,7,-5.418,0.0313,0.116,0,0.144,0.248,105.025,253360,4,25/12/99,1990,4,TRUE
THE_MASSES_AGAINST_THE_CLASSES__MANIC_STREET_PREACHERS,THE MASSES AGAINST THE CLASSES,MANIC STREET PREACHERS,0Wij6cWb0i3R6TXrX01nEy,0.439,0.965,6,-4.243,0.135,0.00000473,0.726,0.37,0.349,144.636,202107,4,22/01/00,2000,1,TRUE
BORN_TO_MAKE_YOU_HAPPY__BRITNEY_SPEARS,BORN TO MAKE YOU HAPPY,BRITNEY SPEARS,4l1MNtoCiTxBwf6yxD7kFd,0.633,0.922,11,-4.842,0.0454,0.116,0.000465,0.071,0.687,84.11,243533,4,29/01/00,2000,1,TRUE
RISE__GABRIELLE,RISE,GABRIELLE,4DAxxBU8fQ4uDE2Zc3yz6c,0.552,0.482,8,-9.449,0.0262,0.334,0.0000116,0.089,0.59,144.799,218814,4,05/02/00,2000,2,TRUE
GO_LET_IT_OUT__OASIS,GO LET IT OUT,OASIS,5Dkk5FxeipGN7HmY5i4Uq5,0.409,0.86,2,-5.635,0.0338,0.0116,0.0000976,0.216,0.617,84.203,280693,4,19/02/00,2000,1,TRUE
PURE_SHORES__ALL_SAINTS,PURE SHORES,ALL SAINTS,1mPmh1JgBGMPReq6XuhK3x,0.631,0.664,6,-9.197,0.0242,0.0498,0.00042,0.0696,0.401,100.618,268747,4,26/02/00,2000,2,TRUE
AMERICAN_PIE__MADONNA,AMERICAN PIE,MADONNA,3afv9TL8ixr4T9VbiKnrwe,0.634,0.674,5,-9.75,0.037,0.316,0,0.139,0.517,124.001,271853,4,11/03/00,2000,1,TRUE
DON'T_GIVE_UP__CHICANE_FEATURING_BRYAN_ADAMS,DON'T GIVE UP,CHICANE FEATURING BRYAN ADAMS,38FvQrNh69Ar3WSkgFP05y,0.753,0.875,0,-8.572,0.0438,0.0147,0.912,0.0513,0.534,130.99,250173,4,18/03/00,2000,1,TRUE
BAG_IT_UP__GERI_HALLIWELL,BAG IT UP,GERI HALLIWELL,6tciQYmD0nQCdDE4IQCrdy,0.615,0.943,0,-4.233,0.0656,0.227,0,0.432,0.828,116.851,225107,4,25/03/00,2000,1,TRUE
NEVER_BE_THE_SAME_AGAIN__MELANIE_C_&_LISA_'LEFT_EYE'_LOPES,NEVER BE THE SAME AGAIN,MELANIE C & LISA 'LEFT EYE' LOPES,22EtmrTLLQi7atnAW02JSe,0.599,0.626,7,-9.736,0.0663,0.00301,0.00222,0.0472,0.381,81.993,290307,4,01/04/00,2000,1,TRUE
FOOL_AGAIN__WESTLIFE,FOOL AGAIN,WESTLIFE,5h9etcHD1K0OTljIAIw0Kh,0.532,0.525,4,-6.812,0.0295,0.0467,0,0.053,0.533,75.993,235067,4,08/04/00,2000,1,TRUE
FILL_ME_IN__CRAIG_DAVID,FILL ME IN,CRAIG DAVID,5c0gNby3UO6SEk5uJvdSMz,0.686,0.742,8,-6.981,0.0389,0.418,0.00728,0.0871,0.857,132.495,231493,4,15/04/00,2000,1,TRUE
TOCA'S_MIRACLE__FRAGMA,TOCA'S MIRACLE,FRAGMA,5VfgFPkSG6lEnuIdeWKotB,0.789,0.908,4,-6.464,0.0359,0.0047,0.0146,0.107,0.785,129.976,296308,4,22/04/00,2000,2,TRUE
OOPS!..._I_DID_IT_AGAIN__BRITNEY_SPEARS,OOPS!... I DID IT AGAIN,BRITNEY SPEARS,6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0.0437,0.3,0.0000177,0.355,0.878,95.053,211160,4,13/05/00,2000,1,TRUE
DON'T_CALL_ME_BABY__MADISON_AVENUE,DON'T CALL ME BABY,MADISON AVENUE,00NkBHmUP4Yjxj4943PDcE,0.808,0.982,3,-6.588,0.0311,0.0585,0.00689,0.35,0.96,124.999,228140,4,20/05/00,2000,1,TRUE
DAY_&_NIGHT__BILLIE_PIPER,DAY & NIGHT,BILLIE PIPER,2B7EoyBNWV4kHARYhYNIxC,0.713,0.761,5,-4.934,0.0335,0.578,0.0000382,0.0641,0.903,105.999,197813,4,27/05/00,2000,1,TRUE
IT_FEELS_SO_GOOD__SONIQUE,IT FEELS SO GOOD,SONIQUE,0jpUL0pVzRrl6vU3OjRtiL,0.638,0.596,5,-9.788,0.0285,0.0378,0.0117,0.102,0.621,134.987,227147,4,03/06/00,2000,3,TRUE
BOUND_4_DA_RELOAD_(CASUALTY)__OXIDE_&_NEUTRINO,BOUND 4 DA RELOAD (CASUALTY),OXIDE & NEUTRINO,4UYrVcOhdVQ2L0ZwYliXNH,0.852,0.938,7,-6.598,0.0989,0.035,0.114,0.471,0.756,133.166,292227,4,05/06/00,2000,1,TRUE
YOU_SEE_THE_TROUBLE_WITH_ME__BLACK_LEGEND,YOU SEE THE TROUBLE WITH ME,BLACK LEGEND,45XP2TWHdavQmDGX3qKse0,0.72,0.895,0,-5.66,0.034,0.00254,0.252,0.455,0.589,124.985,200800,4,24/06/00,2000,1,TRUE
